standard_concept_id,source_code,concept_name,concept_type,domain_id,vocabulary_id
2211850,77333,"Treatment devices, design and construction; intermediate (multiple blocks, stents, bite blocks, special bolus)",radiation,Procedure,CPT4
2740664,07T70ZZ,"Resection of Thorax Lymphatic, Open Approach",surgery,Procedure,ICD10PCS
40218536,C1703,"Needle, brachytherapy, mentor prostate brachytherapy needle (Deprecated)",radiation,Device,HCPCS
40220873,68001028529,leucovorin 200 MG Injection,chemo,Drug,NDC
1344909,15321130,Carboplatin 10 MG/ML Injectable Solution [Paraplatin],chemo,Drug,NDC
1344909,55390022201,Carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
36249275,25021020606,Topotecan 4 MG Injection,chemo,Drug,NDC
35604084,63323017650,oxaliplatin 100 MG Injection,chemo,Drug,NDC
1377169,3633717,hydroxyurea 400 MG Oral Capsule [Droxia],chemo,Drug,NDC
1592861,J9371,"Injection, vincristine sulfate liposome, 1 mg (Deprecated)",chemo,Drug,HCPCS
40164968,182186400,Megestrol Acetate 40 MG Oral Tablet,chemo,Drug,NDC
1344909,55390015501,Carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
35603611,J9328,"Injection, temozolomide, 1 mg",chemo,Drug,HCPCS
42628951,10019092582,ifosfamide 1000 MG Injection,chemo,Drug,NDC
1368824,58178000170,Altretamine 50 MG Oral Capsule [Hexalen],chemo,Drug,NDC
1344909,61703033963,carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
2747030,0DBE0ZZ,"Excision of Large Intestine, Open Approach",surgery,Procedure,ICD10PCS
2753150,0DT67ZZ,"Resection of Stomach, Via Natural or Artificial Opening",surgery,Procedure,ICD10PCS
2753151,0DT68ZZ,"Resection of Stomach, Via Natural or Artificial Opening Endoscopic",surgery,Procedure,ICD10PCS
40164968,536482202,Megestrol Acetate 40 MG Oral Tablet,chemo,Drug,NDC
955641,69017601,fluorouracil 50 MG/ML Injectable Solution,chemo,Drug,NDC
40218699,G0273,"Radiopharmaceutical biodistribution, single or multiple scans on one or more days, pre-treatment planning for radiopharmaceutical therapy of non-Hodgkin's lymphoma, includes administration of radiopharmaceutical (e.g., radiolabeled antibod... (Deprecated)",radiation,Procedure,HCPCS
40159890,J8561,"Everolimus, oral, 0.25 mg (Deprecated)",chemo,Drug,HCPCS
19019851,63304060028,Tamoxifen 10 MG Oral Tablet,chemo,Drug,NDC
2211835,77285,Therapeutic radiology simulation-aided field setting; intermediate,radiation,Procedure,CPT4
40224837,9028642,medroxyprogesterone acetate 5 MG Oral Tablet [Provera],chemo,Drug,NDC
2753146,0DT57ZZ,"Resection of Esophagus, Via Natural or Artificial Opening",surgery,Procedure,ICD10PCS
40164968,904357170,Megestrol Acetate 40 MG Oral Tablet,chemo,Drug,NDC
40164968,57866482201,Megestrol Acetate 40 MG Oral Tablet,chemo,Drug,NDC
40164968,832102750,Megestrol Acetate 40 MG Oral Tablet,chemo,Drug,NDC
19005930,J8650,"Nabilone, oral, 1 mg",chemo,Drug,HCPCS
40756959,23071,"Excision, tumor, soft tissue of shoulder area, subcutaneous; 3 cm or greater",surgery,Procedure,CPT4
40757076,25078,"Radical resection of tumor (eg, sarcoma), soft tissue of forearm and/or wrist area; 3 cm or greater",surgery,Procedure,CPT4
42628909,13220001,Idarubicin Hydrochloride 1 MG/ML Injectable Solution [Idamycin],chemo,Drug,NDC
1344909,10019091201,Carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
40224812,59762374003,medroxyprogesterone acetate 2.5 MG Oral Tablet,chemo,Drug,NDC
1344909,591222011,Carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
44048344,15306301,Bleomycin 15 UNT/ML Injectable Solution [Blenoxane],chemo,Drug,NDC
4208330,57531,"Radical trachelectomy, with bilateral total pelvic lymphadenectomy and para-aortic lymph node sampling biopsy, with or without removal of tube(s), with or without removal of ovary(s)",surgery,Procedure,CPT4
1341150,85124802,temozolomide 5 MG Oral Capsule [Temodar],chemo,Drug,NDC
40164968,17236049501,Megestrol Acetate 40 MG Oral Tablet,chemo,Drug,NDC
42620750,2719901,Vincristine Sulfate 1 MG/ML Injectable Solution [Oncovin],chemo,Drug,NDC
35606511,J9097,"Cyclophosphamide, lyophilized, 2.0 gram (Deprecated)",chemo,Drug,HCPCS
1344909,63323016800,Carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
1348267,54569619800,anastrozole 1 MG Oral Tablet,chemo,Drug,NDC
45776932,59137053500,0.45 ML methotrexate 50 MG/ML Auto-Injector [Rasuvo],chemo,Drug,NDC
1388798,58406062668,Leucovorin 15 MG Oral Tablet,chemo,Drug,NDC
45776934,59137054000,0.5 ML methotrexate 50 MG/ML Auto-Injector [Rasuvo],chemo,Drug,NDC
19102761,59572022016,thalidomide 200 MG Oral Capsule [Thalomid],chemo,Drug,NDC
2751095,0HBU8ZZ,"Excision of Left Breast, Via Natural or Artificial Opening Endoscopic",surgery,Procedure,ICD10PCS
2211856,77373,"Stereotactic body radiation therapy, treatment delivery, per fraction to 1 or more lesions, including image guidance, entire course not to exceed 5 fractions",radiation,Procedure,CPT4
1344909,591333626,Carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
36713574,Z90.711,Acquired absence of uterus with remaining cervical stump,surgery,Condition,ICD10CM
40218542,C1709,"Needle, brachytherapy, remington medical brachytherapy needle (Deprecated)",radiation,Device,HCPCS
40224836,59911589701,medroxyprogesterone acetate 5 MG Oral Tablet [Cycrin],chemo,Drug,NDC
46275959,C9284,"Injection, ipilimumab, 1 mg (Deprecated)",chemo,Drug,HCPCS
1305058,J8610,"Methotrexate; oral, 2.5 mg",chemo,Drug,HCPCS
19007385,58406050101,hydroxyurea 500 MG Oral Capsule [Hydrea],chemo,Drug,NDC
1718764,75800404,4 ML docetaxel 20 MG/ML Injection [Taxotere],chemo,Drug,NDC
955641,10139006350,fluorouracil 50 MG/ML Injectable Solution,chemo,Drug,NDC
2753137,0DT34ZZ,"Resection of Lower Esophagus, Percutaneous Endoscopic Approach",surgery,Procedure,ICD10PCS
40224812,59911589803,medroxyprogesterone acetate 2.5 MG Oral Tablet,chemo,Drug,NDC
2211859,77402,"Radiation treatment delivery, >=1 MeV; simple",radiation,Procedure,CPT4
1348267,54016413,anastrozole 1 MG Oral Tablet,chemo,Drug,NDC
35604084,41616017840,oxaliplatin 100 MG Injection,chemo,Drug,NDC
40164968,603439221,Megestrol Acetate 40 MG Oral Tablet,chemo,Drug,NDC
2776972,0TTD4ZZ,"Resection of Urethra, Percutaneous Endoscopic Approach",surgery,Procedure,ICD10PCS
2748732,0D1547A,"Bypass Esophagus to Jejunum with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",surgery,Procedure,ICD10PCS
1437379,51927280300,THIOGUANINE POWDER,chemo,Drug,NDC
45776920,59137051001,0.2 ML methotrexate 50 MG/ML Auto-Injector [Rasuvo],chemo,Drug,NDC
44786359,A9520,"Technetium tc-99m tilmanocept, diagnostic, up to 0.5 millicuries",surgery,Device,HCPCS
36249275,25021082406,Topotecan 4 MG Injection,chemo,Drug,NDC
19007232,81071325,Busulfan 2 MG Oral Tablet [Myleran],chemo,Drug,NDC
45890645,G6013,"Radiation treatment delivery,3 or more separate treatment areas, custom blocking, tangential ports, wedges, rotational beam, compensators, electron beam; 11-19 mev",radiation,Procedure,HCPCS
19035932,54482005301,procarbazine 50 MG Oral Capsule [Matulane],chemo,Drug,NDC
35606511,J9090,"Cyclophosphamide, 500 mg (Deprecated)",chemo,Drug,HCPCS
955641,13102691,Fluorouracil 50 MG/ML Injectable Solution,chemo,Drug,NDC
19033607,15306220,Etoposide 20 MG/ML Injectable Solution [Vepesid],chemo,Drug,NDC
35606512,10019095501,cyclophosphamide 500 MG Injection,chemo,Drug,NDC
19019851,555044605,Tamoxifen 10 MG Oral Tablet,chemo,Drug,NDC
1348267,16729003510,anastrozole 1 MG Oral Tablet,chemo,Drug,NDC
1344909,J9045,"Injection, carboplatin, 50 mg",chemo,Drug,HCPCS
4032622,S2078,LAPAROSCOPIC SUPRACERVICAL HYSTERECTOMY (SUBTOTAL HYSTERECTOMY) WITHOUT REMOVAL OF TUBE(S) (Deprecated),surgery,Procedure,HCPCS
35606512,10019093801,cyclophosphamide 500 MG Injection,chemo,Drug,NDC
40164968,677120601,Megestrol Acetate 40 MG Oral Tablet,chemo,Drug,NDC
35606512,781323394,cyclophosphamide 500 MG Injection,chemo,Drug,NDC
1341151,85124401,temozolomide 20 MG Oral Capsule [Temodar],chemo,Drug,NDC
19079717,51862008851,temozolomide 250 MG Oral Capsule,chemo,Drug,NDC
19129658,54868503600,0.5 ML peginterferon alfa-2b 0.3 MG/ML Prefilled Syringe [Pegintron],chemo,Drug,NDC
42628909,13220101,Idarubicin Hydrochloride 1 MG/ML Injectable Solution [Idamycin],chemo,Drug,NDC
40164968,52555037601,Megestrol Acetate 40 MG Oral Tablet,chemo,Drug,NDC
1344909,10139006005,carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
40220873,25021081567,leucovorin 200 MG Injection,chemo,Drug,NDC
1348267,33261095700,anastrozole 1 MG Oral Tablet,chemo,Drug,NDC
35603174,55390039150,gemcitabine 1000 MG Injection,chemo,Drug,NDC
35603174,16729011711,gemcitabine 1000 MG Injection,chemo,Drug,NDC
1344909,55390015301,Carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
40164968,405462404,Megestrol Acetate 40 MG Oral Tablet,chemo,Drug,NDC
19007385,3083050,hydroxyurea 500 MG Oral Capsule [Hydrea],chemo,Drug,NDC
955640,13105694,Fluorouracil 50 MG/ML Injectable Solution [Adrucil],chemo,Drug,NDC
40217917,C1325,"Brachytherapy seed, palladium- 103 seed (Deprecated)",radiation,Device,HCPCS
1344909,61703033922,carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
19122144,J9050,"Injection, carmustine, 100 mg",chemo,Drug,HCPCS
40164968,832102725,Megestrol Acetate 40 MG Oral Tablet,chemo,Drug,NDC
2747297,0DBN0ZZ,"Excision of Sigmoid Colon, Open Approach",surgery,Procedure,ICD10PCS
46275083,50242005306,50 ML rituximab 10 MG/ML Injection [Rituxan],chemo,Drug,NDC
19079717,54032503,temozolomide 250 MG Oral Capsule,chemo,Drug,NDC
19019851,54483126,tamoxifen 10 MG Oral Tablet,chemo,Drug,NDC
35604168,54436001204,0.4 ML methotrexate 31.3 MG/ML Auto-Injector [Otrexup],chemo,Drug,NDC
19033492,15303020,Lomustine 10 MG Oral Capsule [CeeNU],chemo,Drug,NDC
1344909,15210006312,Carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
2781149,0UL74CZ,"Occlusion of Bilateral Fallopian Tubes with Extraluminal Device, Percutaneous Endoscopic Approach",surgery,Procedure,ICD10PCS
2753534,0FTG0ZZ,"Resection of Pancreas, Open Approach",surgery,Procedure,ICD10PCS
40483709,C9714,"BREAST INTERS RAD TX, IMMED (Deprecated)",radiation,Procedure,HCPCS
19019851,179195201,Tamoxifen 10 MG Oral Tablet,chemo,Drug,NDC
1344909,15321276,Carboplatin 10 MG/ML Injectable Solution [Paraplatin],chemo,Drug,NDC
35604084,25021021250,oxaliplatin 100 MG Injection,chemo,Drug,NDC
1344909,67817006712,Carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
19019851,93078486,Tamoxifen 10 MG Oral Tablet,chemo,Drug,NDC
42628909,13254686,Idarubicin Hydrochloride 1 MG/ML Injectable Solution [Idamycin],chemo,Drug,NDC
40224812,179120150,medroxyprogesterone acetate 2.5 MG Oral Tablet,chemo,Drug,NDC
40224812,904522760,medroxyprogesterone acetate 2.5 MG Oral Tablet,chemo,Drug,NDC
40224837,9028603,medroxyprogesterone acetate 5 MG Oral Tablet [Provera],chemo,Drug,NDC
19019851,93078405,Tamoxifen 10 MG Oral Tablet,chemo,Drug,NDC
2747313,0DBP7ZZ,"Excision of Rectum, Via Natural or Artificial Opening",surgery,Procedure,ICD10PCS
40164968,54868162902,Megestrol Acetate 40 MG Oral Tablet,chemo,Drug,NDC
1388826,74454104,Leucovorin 10 MG/ML Injectable Solution,chemo,Drug,NDC
1344909,10019091701,Carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
40237037,409020127,docetaxel 10 MG/ML Injectable Solution,chemo,Drug,NDC
19019851,93078406,Tamoxifen 10 MG Oral Tablet,chemo,Drug,NDC
40164968,47010824,Megestrol Acetate 40 MG Oral Tablet,chemo,Drug,NDC
40224835,904522860,medroxyprogesterone acetate 5 MG Oral Tablet,chemo,Drug,NDC
46275186,J9354,"Injection, ado-trastuzumab emtansine, 1 mg",chemo,Drug,HCPCS
1363390,50419048858,sorafenib 200 MG Oral Tablet [Nexavar],chemo,Drug,NDC
44782145,G9025,CHEMO ASSESSMENT PAIN LEVEL1 (Deprecated),chemo,Observation,HCPCS
2773932,0TBB3ZZ,"Excision of Bladder, Percutaneous Approach",surgery,Procedure,ICD10PCS
2748964,0D158ZA,"Bypass Esophagus to Jejunum, Via Natural or Artificial Opening Endoscopic",surgery,Procedure,ICD10PCS
19033466,81080765,6-Mercaptopurine 50 MG Oral Tablet [Purinethol],chemo,Drug,NDC
40217931,C1803,"Brachytherapy seed, best industries iodine 125 (Deprecated)",radiation,Device,HCPCS
19027014,59572042525,lenalidomide 25 MG Oral Capsule [Revlimid],chemo,Drug,NDC
35605640,J9100,"Injection, cytarabine, 100 mg",chemo,Drug,HCPCS
40224835,33261074028,medroxyprogesterone acetate 5 MG Oral Tablet,chemo,Drug,NDC
46276299,66733094823,50 ML cetuximab 2 MG/ML Injection [Erbitux],chemo,Drug,NDC
36249275,63323076294,topotecan 4 MG Injection,chemo,Drug,NDC
1344909,66860010201,Carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
1315944,60505603500,docetaxel 40 MG/ML Injectable Solution,chemo,Drug,NDC
19016545,42747032730,toremifene 60 MG Oral Tablet [Fareston],chemo,Drug,NDC
2773930,0TBB0ZZ,"Excision of Bladder, Open Approach",surgery,Procedure,ICD10PCS
2776973,0TTD7ZZ,"Resection of Urethra, Via Natural or Artificial Opening",surgery,Procedure,ICD10PCS
19033466,81080725,6-Mercaptopurine 50 MG Oral Tablet [Purinethol],chemo,Drug,NDC
19019851,51862044760,tamoxifen 10 MG Oral Tablet,chemo,Drug,NDC
1380155,339650199,6 ACTUAT Interferon Alfa-2b 3000000 UNT/ACTUAT Prefilled Syringe [Intron A],chemo,Drug,NDC
40756828,32553,"Placement of interstitial device(s) for radiation therapy guidance (eg, fiducial markers, dosimeter), percutaneous, intra-thoracic, single or multiple",radiation,Procedure,CPT4
40224812,23490585503,medroxyprogesterone acetate 2.5 MG Oral Tablet,chemo,Drug,NDC
42740729,0082T,"Stereotactic body radiation therapy, treatment delivery, one or more treatment areas, per day (Deprecated)",radiation,Procedure,CPT4
955641,469171030,Fluorouracil 50 MG/ML Injectable Solution,chemo,Drug,NDC
1348267,60505298503,anastrozole 1 MG Oral Tablet,chemo,Drug,NDC
44506727,54436001002,0.4 ML methotrexate 25 MG/ML Auto-Injector [Otrexup],chemo,Drug,NDC
40217930,C1802,"Brachytherapy seed, best industries iridium 192 (Deprecated)",radiation,Device,HCPCS
955641,469171040,Fluorouracil 50 MG/ML Injectable Solution,chemo,Drug,NDC
19079717,47335089380,temozolomide 250 MG Oral Capsule,chemo,Drug,NDC
1333372,59148007191,10 ML busulfan 6 MG/ML Injection [Busulfex],chemo,Drug,NDC
19102761,59572022096,thalidomide 200 MG Oral Capsule [Thalomid],chemo,Drug,NDC
35606511,J9093,"Cyclophosphamide, lyophilized, 100 mg (Deprecated)",chemo,Drug,HCPCS
40224812,63629261301,medroxyprogesterone acetate 2.5 MG Oral Tablet,chemo,Drug,NDC
19019851,54868300403,Tamoxifen 10 MG Oral Tablet,chemo,Drug,NDC
1344909,25021020251,carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
1333372,62161000538,Busulfan 6 MG/ML Injectable Solution [Busulfex],chemo,Drug,NDC
40164968,11845028703,Megestrol Acetate 40 MG Oral Tablet,chemo,Drug,NDC
35606511,J9096,"Cyclophosphamide, lyophilized, 1.0 gram (Deprecated)",chemo,Drug,HCPCS
42801290,J9306,"Injection, pertuzumab, 1 mg",chemo,Drug,HCPCS
19019851,179129901,Tamoxifen 10 MG Oral Tablet [Nolvadex],chemo,Drug,NDC
40164962,17236069701,Megestrol Acetate 20 MG Oral Tablet,chemo,Drug,NDC
2748978,0D160KA,"Bypass Stomach to Jejunum with Nonautologous Tissue Substitute, Open Approach",surgery,Procedure,ICD10PCS
19019851,555044609,Tamoxifen 10 MG Oral Tablet,chemo,Drug,NDC
35604285,61703034936,25 ML irinotecan hydrochloride 20 MG/ML Injection,chemo,Drug,NDC
19127053,J9330,"Injection, temsirolimus, 1 mg",chemo,Drug,HCPCS
1311105,55390013301,Cytarabine 100 MG/ML Injectable Solution,chemo,Drug,NDC
2753149,0DT64ZZ,"Resection of Stomach, Percutaneous Endoscopic Approach",surgery,Procedure,ICD10PCS
40224812,555087204,medroxyprogesterone acetate 2.5 MG Oral Tablet,chemo,Drug,NDC
1344909,703424681,carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
40164968,182186489,Megestrol Acetate 40 MG Oral Tablet,chemo,Drug,NDC
19007337,173088025,Thioguanine 40 MG Oral Tablet [Tabloid],chemo,Drug,NDC
1388798,5450164,Leucovorin 15 MG Oral Tablet,chemo,Drug,NDC
1592861,J9380,"Vincristine sulfate, 5 mg (Deprecated)",chemo,Drug,HCPCS
40237037,409020110,docetaxel 10 MG/ML Injectable Solution,chemo,Drug,NDC
1344909,409112912,carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
19019851,51862044710,tamoxifen 10 MG Oral Tablet,chemo,Drug,NDC
4310803,51555,"Cystectomy, partial; complicated (eg, postradiation, previous surgery, difficult location)",surgery,Procedure,CPT4
4310803,51555,"Cystectomy, partial; complicated (eg, postradiation, previous surgery, difficult location)",radiation,Procedure,CPT4
19019851,555044663,Tamoxifen 10 MG Oral Tablet,chemo,Drug,NDC
40224837,9028602,medroxyprogesterone acetate 5mg/1 ORAL TABLET,chemo,Drug,NDC
40224812,47026524,medroxyprogesterone acetate 2.5 MG Oral Tablet,chemo,Drug,NDC
19019851,591223260,Tamoxifen 10 MG Oral Tablet,chemo,Drug,NDC
1594020,J9340,"Injection, thiotepa, 15 mg",chemo,Drug,HCPCS
40224812,440773730,MEDROXYPROGESTERONE 2.5 MG TAB,chemo,Drug,NDC
36249275,62756002340,topotecan 4 MG Injection,chemo,Drug,NDC
1344909,63323016905,Carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
438327,Y63.2,Overdose of radiation given during therapy,radiation,Observation,ICD10CM
2211834,77280,Therapeutic radiology simulation-aided field setting; simple,radiation,Procedure,CPT4
2211897,77778,"Interstitial radiation source application, complex, includes supervision, handling, loading of radiation source, when performed",radiation,Procedure,CPT4
40224835,59762374104,medroxyprogesterone acetate 5 MG Oral Tablet,chemo,Drug,NDC
40164968,93067401,Megestrol Acetate 40 MG Oral Tablet,chemo,Drug,NDC
19019851,54883125,tamoxifen 10 MG Oral Tablet,chemo,Drug,NDC
955640,13103691,Fluorouracil 50 MG/ML Injectable Solution [Adrucil],chemo,Drug,NDC
1388798,5450183,Leucovorin 15 MG Oral Tablet,chemo,Drug,NDC
40164962,364223501,Megestrol Acetate 20 MG Oral Tablet,chemo,Drug,NDC
2750320,0H5T3ZZ,"Destruction of Right Breast, Percutaneous Approach",surgery,Procedure,ICD10PCS
40164962,555060602,megestrol acetate 20 MG Oral Tablet,chemo,Drug,NDC
40754908,2145201,Vinblastine 0.2 MG/ML Injectable Solution [Velban],chemo,Drug,NDC
1592861,J9375,"Vincristine sulfate, 2 mg (Deprecated)",chemo,Drug,HCPCS
1363390,26848858,sorafenib 200 MG Oral Tablet [Nexavar],chemo,Drug,NDC
46276301,C9215,"INJECTION, CETUXIMAB (Deprecated)",chemo,Drug,HCPCS
19034832,78018161,1 ML octreotide 0.1 MG/ML Injection [Sandostatin],chemo,Drug,NDC
1344909,703424481,carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
44060822,13113691,Doxorubicin 2 MG/ML Injectable Solution [Adriamycin PFS],chemo,Drug,NDC
1333372,59148004790,10 ML busulfan 6 MG/ML Injection [Busulfex],chemo,Drug,NDC
35606511,J9094,"Cyclophosphamide, lyophilized, 200 mg (Deprecated)",chemo,Drug,HCPCS
1344909,591333889,Carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
2744430,0BBL3ZZ,"Excision of Left Lung, Percutaneous Approach",surgery,Procedure,ICD10PCS
2211881,77499,"Unlisted procedure, therapeutic radiology treatment management",radiation,Procedure,CPT4
43532306,173084708,dabrafenib 75 MG Oral Capsule [Tafinlar],chemo,Drug,NDC
40237037,409020120,docetaxel 10 MG/ML Injectable Solution,chemo,Drug,NDC
40224836,59911589703,medroxyprogesterone acetate 5 MG Oral Tablet [Cycrin],chemo,Drug,NDC
35606511,J9091,"Cyclophosphamide, 1.0 gram (Deprecated)",chemo,Drug,HCPCS
4021363,58720,"Salpingo-oophorectomy, complete or partial, unilateral or bilateral (separate procedure)",surgery,Procedure,CPT4
40224835,58864074415,medroxyprogesterone acetate 5 MG Oral Tablet,chemo,Drug,NDC
40164968,54860425,megestrol acetate 40 MG Oral Tablet,chemo,Drug,NDC
40238177,85434701,peginterferon alfa-2b 0.2 MG Injection [Sylatron],chemo,Drug,NDC
35604084,69101001,oxaliplatin 100 MG Injection,chemo,Drug,NDC
1344909,15321429,Carboplatin 10 MG/ML Injectable Solution [Paraplatin],chemo,Drug,NDC
1341173,85141702,temozolomide 250 MG Oral Capsule [Temodar],chemo,Drug,NDC
2753139,0DT38ZZ,"Resection of Lower Esophagus, Via Natural or Artificial Opening Endoscopic",surgery,Procedure,ICD10PCS
40241940,50242009001,Vemurafenib 240 MG Oral Tablet [Zelboraf],chemo,Drug,NDC
19132126,50242013460,trastuzumab 21 MG/ML Injectable Solution [Herceptin],chemo,Drug,NDC
1344909,591368711,Carboplatin 10 MG/ML Injectable Solution,chemo,Drug,NDC
43018211,0UT90ZL,"Resection of Uterus, Supracervical, Open Approach",surgery,Procedure,ICD10PCS
40224812,51285054004,medroxyprogesterone acetate 2.5 MG Oral Tablet,chemo,Drug,NDC
